DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,,,,,,,,,,,
2019-06-19 02:32:00,6/19/19,2:32:58,0.366,38.436,2.4,139.8303,1.1,20.9,3.5,2.5,,,,,,,,,,,,
2019-06-19 02:33:00,6/19/19,2:33:53,0.04,38.6275,0.2,139.3684,0.2,10.1,0.7,2.4,,,,,,,,,,,,
2019-06-19 02:35:00,6/19/19,2:35:09,0.038,38.6015,0.2,139.379,0.2,8.2,0.7,1.9,,,,,,,,,,,,
2019-06-19 02:36:00,6/19/19,2:36:23,0.03,38.5686,0.2,139.4132,0.2,8.5,0.5,2.5,,,,,,,,,,,,
2019-06-19 02:39:00,6/19/19,2:39:28,0.045,38.5902,0.3,139.4408,0.2,12.1,0.6,1.9,,,,,,,,,,,,
2019-06-19 02:39:00,6/19/19,2:39:28,0.042,38.5853,0.3,139.4415,0.2,11.1,0.7,1.8,,,,,,,,,,,,
2019-06-19 02:41:00,6/19/19,2:41:33,0.124,35.3911,0.5,139.1772,0.4,15.7,1,0.1,,,,,,,,,,,,
2019-06-19 02:42:00,6/19/19,2:42:07,0.065,38.5783,0.4,139.3889,0.4,10,0.9,1.6,,,,,,,,,,,,
2019-06-19 02:42:00,6/19/19,2:42:33,0.1,38.6377,0.6,139.4317,0.4,10.6,1.6,1.4,,,,,,,,,,,,
2019-06-19 02:44:00,6/19/19,2:44:20,0.084,38.5517,0.4,139.452,0.6,14.1,0.8,1.6,,,,,,,,,,,,
2019-06-19 02:44:00,6/19/19,2:44:51,0.056,38.6797,0.3,139.5564,0.4,14.8,0.8,1.8,,,,,,,,,,,,
2019-06-19 02:46:00,6/19/19,2:46:11,0.65,35.7992,2.7,140.632,3.9,51.5,5.9,1.1,,,,,,,,,,,,
2019-06-19 02:46:00,6/19/19,2:46:20,0.104,38.9319,0.4,140.0861,0.5,19.9,0.9,1,,,,,,,,,,,,
2019-06-19 02:48:00,6/19/19,2:48:35,0.126,38.5611,0.6,139.465,0.5,1.2,3,2.1,,,,,,,,,,,,
2019-06-19 02:49:00,6/19/19,2:49:35,0.016,35.4369,0.1,136.3346,0.1,15.4,0.2,0.8,,,,,,,,,,,,
2019-06-19 02:49:00,6/19/19,2:49:51,0.095,38.5776,0.5,139.4215,0.5,8.2,1.7,1.3,,,,,,,,,,,,
2019-06-19 02:50:00,6/19/19,2:50:16,0.422,38.5681,2.5,139.4169,1.4,8,6.3,1.4,,,,,,,,,,,,
2019-06-19 02:54:00,6/19/19,2:54:45,0.046,38.6523,0.3,139.4521,0.3,11.2,0.9,1.4,,,,,,,,,,,,
2019-06-19 02:55:00,6/19/19,2:55:39,0.057,38.6384,0.3,139.4284,0.4,13.4,0.8,2.1,,,,,,,,,,,,
2019-06-19 02:56:00,6/19/19,2:56:28,0.071,38.6336,0.4,139.4578,0.3,11.2,0.9,1.3,,,,,,,,,,,,
2019-06-19 02:57:00,6/19/19,2:57:14,0.044,38.5834,0.3,139.4067,0.2,10.8,0.6,2.5,,,,,,,,,,,,
2019-06-19 02:58:00,6/19/19,2:58:19,0.033,35.076,0.2,132.9946,0.2,10,0.6,0.5,,,,,,,,,,,,
2019-06-19 02:59:00,6/19/19,2:59:12,0.035,38.6247,0.2,139.4263,0.2,10.4,0.6,2.9,,,,,,,,,,,,
2019-06-19 02:59:00,6/19/19,2:59:14,0.012,34.8991,0.1,135.5703,0.1,8.9,0.3,1.4,,,,,,,,,,,,
2019-06-19 03:00:00,6/19/19,3:00:56,0.223,35.2261,1.1,140.5517,1.6,50.2,2.2,1.5,,,,,,,,,,,,
2019-06-19 03:01:00,6/19/19,3:01:12,0.043,38.5643,0.3,139.4226,0.2,10.6,0.6,2.8,,,,,,,,,,,,
2019-06-19 03:02:00,6/19/19,3:02:03,0.039,35.4345,0.2,136.3308,0.2,15.2,0.4,0.3,,,,,,,,,,,,
2019-06-19 03:02:00,6/19/19,3:02:05,0.033,38.6421,0.2,139.4882,0.2,10.5,0.6,2.9,,,,,,,,,,,,
2019-06-19 03:04:00,6/19/19,3:04:52,0.067,38.633,0.4,139.5085,0.4,11.2,1.1,1.6,,,,,,,,,,,,
2019-06-19 03:06:00,6/19/19,3:06:43,0.037,38.6241,0.3,139.439,0.2,12.1,0.6,1.7,,,,,,,,,,,,
2019-06-19 03:07:00,6/19/19,3:07:17,0.034,38.6367,0.2,139.466,0.2,12.4,0.6,2.1,,,,,,,,,,,,
2019-06-19 03:09:00,6/19/19,3:09:58,0.101,38.5736,0.5,139.4075,0.4,11.2,1.3,1.2,,,,,,,,,,,,
2019-06-19 03:11:00,6/19/19,3:11:51,0.212,38.5864,1.2,139.5321,1.2,9.9,2,1.1,,,,,,,,,,,,
2019-06-19 03:15:00,6/19/19,3:15:01,0.088,38.5701,0.5,139.4049,0.4,10.5,1.2,1.3,,,,,,,,,,,,
2019-06-19 03:15:00,6/19/19,3:15:56,0.202,38.629,1.3,139.4175,0.8,7.2,3.5,1.1,,,,,,,,,,,,
2019-06-19 03:16:00,6/19/19,3:16:40,0.03,38.6356,0.2,139.4447,0.2,9.7,0.6,2.2,,,,,,,,,,,,
2019-06-19 03:19:00,6/19/19,3:19:24,0.265,38.6188,1.4,139.4509,1.7,10.8,3.3,1.2,,,,,,,,,,,,
2019-06-19 03:20:00,6/19/19,3:20:17,0.028,33.1165,0.2,131.1879,0.2,5.8,0.7,0.6,,,,,,,,,,,,
2019-06-19 03:21:00,6/19/19,3:21:42,0.061,38.6593,0.4,139.5202,0.3,13.5,0.8,1.7,,,,,,,,,,,,
2019-06-19 03:23:00,6/19/19,3:23:04,0.067,38.6477,0.5,139.4256,0.4,7.5,1.3,1.8,,,,,,,,,,,,
2019-06-19 03:24:00,6/19/19,3:24:03,0.254,38.3891,1,139.5369,1.8,13.6,2.7,0.6,,,,,,,,,,,,
2019-06-19 03:24:00,6/19/19,3:24:23,0.098,38.6047,0.5,139.4499,0.5,8.9,1.4,1.5,,,,,,,,,,,,
2019-06-19 03:26:00,6/19/19,3:26:47,0.068,38.6362,0.5,139.4648,0.3,11.3,1,1.7,,,,,,,,,,,,
2019-06-19 03:27:00,6/19/19,3:27:54,0.051,38.6144,0.3,139.4757,0.2,13.8,0.7,1.8,,,,,,,,,,,,
2019-06-19 03:29:00,6/19/19,3:29:42,0.031,40.1549,0.2,141.1448,0.2,8.4,0.7,0.7,,,,,,,,,,,,
2019-06-19 03:30:00,6/19/19,3:30:29,0.077,36.5548,0.3,139.3987,0.4,5.9,1.3,0.6,,,,,,,,,,,,
2019-06-19 03:30:00,6/19/19,3:30:33,0.047,38.5685,0.3,139.3962,0.2,10.6,0.6,2.3,,,,,,,,,,,,
2019-06-19 03:31:00,6/19/19,3:31:44,0.128,38.62,0.8,139.4396,0.4,5.9,2.7,1.2,,,,,,,,,,,,
2019-06-19 03:34:00,6/19/19,3:34:33,0.518,38.5408,3.2,139.5915,3.4,29.8,3.9,1.5,,,,,,,,,,,,
2019-06-19 03:40:00,6/19/19,3:40:01,0.013,35.9028,0.1,137.6274,0.1,8.2,0.3,1.4,,,,,,,,,,,,
2019-06-19 03:40:00,6/19/19,3:40:24,0.209,38.6118,1,139.3845,0.7,15.9,1.9,1.1,,,,,,,,,,,,
2019-06-19 03:40:00,6/19/19,3:40:55,0.065,38.5872,0.4,139.4664,0.3,13.1,0.8,1.1,,,,,,,,,,,,
2019-06-19 03:41:00,6/19/19,3:41:50,0.038,36.8064,0.2,140.553,0.4,8.8,0.5,0.1,,,,,,,,,,,,
2019-06-19 03:45:00,6/19/19,3:45:55,0.123,38.5944,0.6,139.4001,0.6,12.1,1.5,1.2,,,,,,,,,,,,
2019-06-19 03:47:00,6/19/19,3:47:13,0.04,36.8058,0.2,140.5493,0.6,8.6,0.6,0.3,,,,,,,,,,,,
2019-06-19 03:49:00,6/19/19,3:49:18,0.04,38.5609,0.2,139.3999,0.2,8.6,0.7,2.3,,,,,,,,,,,,
2019-06-19 03:51:00,6/19/19,3:51:05,0.1,41.8674,2.5,139.2335,1.8,11.4,4.4,1.2,,,,,,,,,,,,
2019-06-19 03:51:00,6/19/19,3:51:37,0.053,38.608,0.3,139.3906,0.3,8.8,0.8,1.8,,,,,,,,,,,,
2019-06-19 03:52:00,6/19/19,3:52:17,0.045,38.5927,0.3,139.3845,0.2,12.3,0.6,2,,,,,,,,,,,,
2019-06-19 03:53:00,6/19/19,3:53:37,0.072,38.6162,0.4,139.3989,0.4,7.3,1.3,1.3,,,,,,,,,,,,
2019-06-19 03:54:00,6/19/19,3:54:04,0.209,38.623,0.9,139.3757,0.6,17,2,2.4,,,,,,,,,,,,
2019-06-19 03:54:00,6/19/19,3:54:22,0.045,38.592,0.3,139.406,0.2,11.5,0.6,3.5,,,,,,,,,,,,
2019-06-19 03:56:00,6/19/19,3:56:36,0.063,36.271,0.4,140.086,0.4,69.7,0.5,1.4,,,,,,,,,,,,
2019-06-19 04:00:00,6/19/19,4:00:04,0.035,38.6564,0.2,139.4457,0.2,10.1,0.8,2,,,,,,,,,,,,
2019-06-19 04:01:00,6/19/19,4:01:51,0.037,38.6128,0.3,139.4112,0.2,11.8,0.6,1.7,,,,,,,,,,,,
2019-06-19 04:03:00,6/19/19,4:03:46,0.051,38.6073,0.3,139.4194,0.3,11.6,0.9,1.5,,,,,,,,,,,,
2019-06-19 04:05:00,6/19/19,4:05:32,0.049,38.6295,0.3,139.4197,0.3,10.7,0.9,2,,,,,,,,,,,,
2019-06-19 04:06:00,6/19/19,4:06:42,0.14,38.5253,0.8,139.4715,0.6,16.2,1.7,1.7,,,,,,,,,,,,
2019-06-19 04:07:00,6/19/19,4:07:07,0.073,38.6405,0.5,139.5045,0.5,11.1,1.4,2,,,,,,,,,,,,
2019-06-19 04:10:00,6/19/19,4:10:41,0.358,38.6093,2.1,139.5098,2.2,12.8,2.8,1,,,,,,,,,,,,
2019-06-19 04:11:00,6/19/19,4:11:14,0.186,38.5835,0.9,139.3957,0.7,10.6,2.3,0.9,,,,,,,,,,,,
2019-06-19 04:12:00,6/19/19,4:12:57,0.019,37.7571,0.1,140.06,0.1,7.9,0.4,1.7,,,,,,,,,,,,
2019-06-19 04:13:00,6/19/19,4:13:59,0.048,38.6114,0.3,139.4363,0.3,12.3,0.7,1.4,,,,,,,,,,,,
2019-06-19 04:16:00,6/19/19,4:16:53,0.136,32.7281,0.6,130.6097,1.1,12.7,1.5,0.1,,,,,,,,,,,,
2019-06-19 04:17:00,6/19/19,4:17:27,0.05,38.6178,0.3,139.3905,0.3,8.7,1,1.6,,,,,,,,,,,,
2019-06-19 04:18:00,6/19/19,4:18:07,0.124,35.5762,0.4,138.1903,0.7,12.6,1.9,0.2,,,,,,,,,,,,
2019-06-19 04:18:00,6/19/19,4:18:16,0.177,38.5884,1,139.4058,0.7,9.5,2,1.1,,,,,,,,,,,,
2019-06-19 04:18:00,6/19/19,4:18:50,0.082,38.6258,0.5,139.4579,0.4,10.7,1.2,1.3,,,,,,,,,,,,
2019-06-19 04:19:00,6/19/19,4:19:31,0.071,38.6809,0.5,139.4933,0.4,12.2,1.2,1.5,,,,,,,,,,,,
2019-06-19 04:21:00,6/19/19,4:21:03,0.035,38.6118,0.2,139.3871,0.2,9.7,0.6,2.8,,,,,,,,,,,,
2019-06-19 04:23:00,6/19/19,4:23:32,0.107,32.7046,0.7,130.6879,0.7,12.6,1.8,0.6,,,,,,,,,,,,
2019-06-19 04:24:00,6/19/19,4:24:09,0.098,38.6844,0.5,139.4263,0.4,12.9,1.3,1.3,,,,,,,,,,,,
2019-06-19 04:24:00,6/19/19,4:24:28,0.05,32.9582,0.4,131.0469,0.3,7.6,0.7,0.3,,,,,,,,,,,,
2019-06-19 04:24:00,6/19/19,4:24:55,0.16,38.6731,0.8,139.5258,0.9,12.3,1.3,1.2,,,,,,,,,,,,
2019-06-19 04:27:00,6/19/19,4:27:53,0.037,38.6152,0.2,139.4515,0.2,10.3,0.7,2.4,,,,,,,,,,,,
2019-06-19 04:31:00,6/19/19,4:31:55,0.037,38.686,0.2,139.5016,0.3,12.7,0.8,1.7,,,,,,,,,,,,
2019-06-19 04:33:00,6/19/19,4:33:21,0.048,38.653,0.3,139.4757,0.3,11.2,0.9,1.4,,,,,,,,,,,,
2019-06-19 04:34:00,6/19/19,4:34:49,0.039,34.9756,0.2,131.9618,0.2,16.6,0.4,0.8,,,,,,,,,,,,
2019-06-19 04:35:00,6/19/19,4:35:09,0.028,38.6379,0.2,139.4484,0.2,9.5,0.6,2.5,,,,,,,,,,,,
2019-06-19 04:39:00,6/19/19,4:39:25,0.35,35.8224,1.8,140.9509,2.4,30.2,2.3,1.1,,,,,,,,,,,,
2019-06-19 04:40:00,6/19/19,4:40:11,0.025,33.7746,0.2,133.5086,0.2,5.8,0.7,1.1,,,,,,,,,,,,
2019-06-19 04:40:00,6/19/19,4:40:27,0.056,38.5961,0.3,139.4044,0.3,9.9,0.9,1.5,,,,,,,,,,,,
2019-06-19 04:42:00,6/19/19,4:42:12,0.147,38.6298,0.8,139.3779,0.4,16.4,1.2,1.3,,,,,,,,,,,,
2019-06-19 04:42:00,6/19/19,4:42:25,0.138,35.8296,0.8,140.9453,1.1,30.2,0.8,1.7,,,,,,,,,,,,
2019-06-19 04:44:00,6/19/19,4:44:16,0.13,35.4033,0.6,139.9084,0.5,110.2,1.1,2,,,,,,,,,,,,
2019-06-19 04:46:00,6/19/19,4:46:31,0.978,38.6727,3.8,139.2792,4.7,8.8,6.4,1.2,,,,,,,,,,,,
2019-06-19 04:47:00,6/19/19,4:47:36,0.287,38.1229,1.5,140.0557,2.9,6.6,6.8,0.2,,,,,,,,,,,,
2019-06-19 04:48:00,6/19/19,4:48:00,0.046,38.6523,0.4,139.4426,0.3,11,1,1.6,,,,,,,,,,,,
2019-06-19 04:48:00,6/19/19,4:48:55,0.289,38.6041,2,139.4974,1.6,7.8,6.2,1.2,,,,,,,,,,,,
2019-06-19 04:50:00,6/19/19,4:50:13,0.376,38.62,2.4,139.4596,0.8,7.6,5.5,0.9,,,,,,,,,,,,
2019-06-19 04:51:00,6/19/19,4:51:18,0.041,38.6454,0.3,139.5012,0.3,12.7,0.7,1.9,,,,,,,,,,,,
2019-06-19 04:54:00,6/19/19,4:54:51,0.05,38.5677,0.3,139.4057,0.3,9,0.8,3.2,,,,,,,,,,,,
2019-06-19 04:57:00,6/19/19,4:57:12,0.558,38.4907,1.7,139.5381,1.9,38.9,7.2,1.4,,,,,,,,,,,,
2019-06-19 04:58:00,6/19/19,4:58:03,0.112,38.5755,0.6,139.4159,0.4,10.5,1.4,1.2,,,,,,,,,,,,
2019-06-19 05:00:00,6/19/19,5:00:00,0.097,38.8648,0.5,139.4346,1,9.3,4.1,2.1,,,,,,,,,,,,
2019-06-19 05:00:00,6/19/19,5:00:32,0.038,36.437,0.2,140.6626,0.3,52.3,0.3,3.3,,,,,,,,,,,,
2019-06-19 05:02:00,6/19/19,5:02:36,0.155,31.6224,0.6,131.5204,1.4,42.1,1.2,1.4,,,,,,,,,,,,
2019-06-19 05:04:00,6/19/19,5:04:30,0.088,35.811,0.4,140.8679,0.5,13.7,0.6,3.3,,,,,,,,,,,,
2019-06-19 05:05:00,6/19/19,5:05:45,0.04,38.6291,0.3,139.421,0.2,11.4,0.7,1.7,,,,,,,,,,,,
2019-06-19 05:06:00,6/19/19,5:06:46,0.028,40.1512,0.2,141.1434,0.2,8.5,0.7,1.3,,,,,,,,,,,,
2019-06-19 05:07:00,6/19/19,5:07:07,0.053,36.6752,0.2,140.6445,0.4,4.9,0.9,0.5,,,,,,,,,,,,
2019-06-19 05:07:00,6/19/19,5:07:12,0.046,32.8631,0.2,130.8354,0.2,12.8,0.7,0.5,,,,,,,,,,,,
2019-06-19 05:07:00,6/19/19,5:07:19,0.059,38.5959,0.4,139.407,0.3,11.9,0.8,1.6,,,,,,,,,,,,
2019-06-19 05:08:00,6/19/19,5:08:22,0.041,38.6373,0.2,139.4498,0.2,11.4,0.7,1.7,,,,,,,,,,,,
2019-06-19 05:13:00,6/19/19,5:13:09,0.046,36.814,0.2,140.5525,0.4,8.6,0.6,0.9,,,,,,,,,,,,
2019-06-19 05:14:00,6/19/19,5:14:53,0.166,38.5855,1,139.401,0.6,12.3,1.8,1.2,,,,,,,,,,,,
2019-06-19 05:16:00,6/19/19,5:16:54,0.044,38.6486,0.3,139.4911,0.3,11,0.8,1.5,,,,,,,,,,,,
2019-06-19 05:17:00,6/19/19,5:17:57,0.077,38.5915,0.4,139.4017,0.4,11.9,0.9,1.6,,,,,,,,,,,,
2019-06-19 05:18:00,6/19/19,5:18:40,0.638,38.647,2.8,139.4865,3.6,10.9,2.6,1.4,,,,,,,,,,,,
2019-06-19 05:19:00,6/19/19,5:19:36,0.083,39.0796,0.4,142.3941,0.5,28.7,0.7,1.6,,,,,,,,,,,,
2019-06-19 05:19:00,6/19/19,5:19:59,0.103,38.5657,0.6,139.397,0.5,11.3,1.2,1.2,,,,,,,,,,,,
2019-06-19 05:21:00,6/19/19,5:21:20,0.03,38.6751,0.2,139.4887,0.2,11.2,0.7,2.3,,,,,,,,,,,,
2019-06-19 05:22:00,6/19/19,5:22:37,0.269,38.5681,1.4,139.3833,1.1,11.4,2.5,1,,,,,,,,,,,,
2019-06-19 05:24:00,6/19/19,5:24:40,0.034,38.6821,0.2,139.4886,0.2,13.3,0.7,1.6,,,,,,,,,,,,
2019-06-19 05:25:00,6/19/19,5:25:57,0.067,38.559,0.4,139.3915,0.3,11.3,0.8,1.5,,,,,,,,,,,,
2019-06-19 05:26:00,6/19/19,5:26:29,0.157,38.6338,1,139.4644,0.5,12.8,1.5,1.4,,,,,,,,,,,,
2019-06-19 05:28:00,6/19/19,5:28:08,0.033,38.6042,0.2,139.4171,0.2,10.8,0.6,1.8,,,,,,,,,,,,
2019-06-19 05:30:00,6/19/19,5:30:04,0.582,38.3778,2.1,139.4199,3.8,15.1,5.2,1.3,,,,,,,,,,,,
2019-06-19 05:31:00,6/19/19,5:31:19,0.081,38.611,0.5,139.3884,0.4,8.8,1.2,1.1,,,,,,,,,,,,
2019-06-19 05:32:00,6/19/19,5:32:44,0.148,36.8372,0.7,138.0553,0.6,6.8,1.5,0.5,,,,,,,,,,,,
2019-06-19 05:36:00,6/19/19,5:36:29,0.055,38.6418,0.3,139.4211,0.3,9.2,1.2,1.5,,,,,,,,,,,,
2019-06-19 05:36:00,6/19/19,5:36:37,0.041,36.7804,0.3,138.3865,0.3,9.1,0.7,1.2,,,,,,,,,,,,
2019-06-19 05:37:00,6/19/19,5:37:26,0.106,37.0366,0.4,141.1956,0.7,16.1,1.4,1.4,,,,,,,,,,,,
2019-06-19 05:40:00,6/19/19,5:40:00,0.151,38.5773,0.9,139.3979,0.9,10.6,2.2,1.4,,,,,,,,,,,,
2019-06-19 05:42:00,6/19/19,5:42:21,0.153,36.6953,0.5,141.583,0.9,25.9,1,1.9,,,,,,,,,,,,
2019-06-19 05:42:00,6/19/19,5:42:24,0.095,38.5634,0.5,139.3963,0.4,10.5,1.1,1.8,,,,,,,,,,,,
2019-06-19 05:42:00,6/19/19,5:42:48,0.067,38.5912,0.4,139.4181,0.2,11.8,0.7,1.5,,,,,,,,,,,,
2019-06-19 05:43:00,6/19/19,5:43:46,0.016,35.8684,0.1,138.1354,0.1,10.8,0.3,1.7,,,,,,,,,,,,
2019-06-19 05:45:00,6/19/19,5:45:55,0.167,38.6231,1,139.4175,0.6,11.6,2,1.1,,,,,,,,,,,,
2019-06-19 05:47:00,6/19/19,5:47:12,0.082,38.5816,0.5,139.4229,0.3,11,1,1.5,,,,,,,,,,,,
2019-06-19 05:47:00,6/19/19,5:47:59,0.038,38.6699,0.2,139.4795,0.3,11.6,0.8,1.7,,,,,,,,,,,,
2019-06-19 05:51:00,6/19/19,5:51:14,0.114,34.9166,0.4,137.7827,0.6,22.9,1,0.5,,,,,,,,,,,,
2019-06-19 05:52:00,6/19/19,5:52:26,0.117,36.7775,0.7,138.3901,0.8,8.7,1.5,0.5,,,,,,,,,,,,
2019-06-19 05:54:00,6/19/19,5:54:04,0.048,38.5654,0.3,139.3979,0.2,11.9,0.6,2.1,,,,,,,,,,,,
2019-06-19 05:55:00,6/19/19,5:55:30,0.06,35.7167,0.3,139.6109,0.3,44.4,0.5,1.4,,,,,,,,,,,,
2019-06-19 05:56:00,6/19/19,5:56:17,0.189,29.2967,1,130.6206,1.2,5,0,3.3,,,,,,,,,,,,
2019-06-19 05:57:00,6/19/19,5:57:03,0.019,36.0524,0.2,137.5884,0.1,5.8,0.6,0.9,,,,,,,,,,,,
2019-06-19 05:58:00,6/19/19,5:58:43,0.007,34.4133,0.1,132.3307,0.1,6.6,0.2,2.5,,,,,,,,,,,,
2019-06-19 05:59:00,6/19/19,5:59:51,0.047,35.9134,0.3,137.6204,0.3,7.9,0.7,0.3,,,,,,,,,,,,
2019-06-19 06:02:00,6/19/19,6:02:52,0.046,36.0559,0.3,137.567,0.3,9,0.8,0.3,,,,,,,,,,,,
2019-06-19 06:05:00,6/19/19,6:05:46,0.032,38.6545,0.2,139.4276,0.2,8.1,1.1,1.6,,,,,,,,,,,,
2019-06-19 06:06:00,6/19/19,6:06:19,0.08,38.627,0.5,139.478,1.1,14.4,2,1.3,,,,,,,,,,,,
2019-06-19 06:09:00,6/19/19,6:09:19,0.101,38.6454,0.5,139.4634,0.5,7,2.4,1.4,,,,,,,,,,,,
2019-06-19 06:11:00,6/19/19,6:11:36,0.045,38.6403,0.2,139.4546,0.3,9.6,0.8,2.1,,,,,,,,,,,,
2019-06-19 06:16:00,6/19/19,6:16:29,0.378,35.59,1.5,141.0419,2.1,13.1,2.1,1.2,,,,,,,,,,,,
2019-06-19 06:18:00,6/19/19,6:18:25,0.095,38.6082,0.6,139.4626,0.4,11.7,1.2,1.4,,,,,,,,,,,,
2019-06-19 06:19:00,6/19/19,6:19:49,0.039,38.613,0.2,139.427,0.2,9.6,0.7,2.3,,,,,,,,,,,,
2019-06-19 06:21:00,6/19/19,6:21:21,0.045,38.6504,0.3,139.457,0.3,11.8,0.9,1.7,,,,,,,,,,,,
2019-06-19 06:22:00,6/19/19,6:22:16,0.057,34.1092,0.3,132.9677,0.3,41.6,0.5,0.9,,,,,,,,,,,,
2019-06-19 06:23:00,6/19/19,6:23:49,0.058,38.629,0.4,139.454,0.3,11.7,0.8,1.4,,,,,,,,,,,,
2019-06-19 06:25:00,6/19/19,6:25:28,0.031,36.1953,0.2,138.0191,0.2,3.8,0.4,-0.2,,,,,,,,,,,,
2019-06-19 06:27:00,6/19/19,6:27:59,0.228,38.696,1.5,139.4862,1.3,20.3,1.9,2.7,,,,,,,,,,,,
2019-06-19 06:28:00,6/19/19,6:28:05,0.034,38.652,0.2,139.4842,0.2,13.2,0.6,2.4,,,,,,,,,,,,
2019-06-19 06:29:00,6/19/19,6:29:32,0.032,38.5605,0.2,139.4,0.2,10.6,0.5,2.4,,,,,,,,,,,,
2019-06-19 06:30:00,6/19/19,6:30:45,0.029,32.5614,0.2,130.6996,0.2,8.1,0.8,1.4,,,,,,,,,,,,
2019-06-19 06:33:00,6/19/19,6:33:23,0.159,38.6506,1.1,139.4324,0.7,9.8,2.2,1.3,,,,,,,,,,,,
2019-06-19 06:35:00,6/19/19,6:35:26,0.143,38.6555,0.9,139.506,0.6,13.5,1.7,1,,,,,,,,,,,,
2019-06-19 06:37:00,6/19/19,6:37:33,0.027,38.6411,0.2,139.4629,0.2,11.1,0.5,3,,,,,,,,,,,,
2019-06-19 06:39:00,6/19/19,6:39:03,0.14,36.8096,0.8,140.5194,2.2,7,3.2,0,,,,,,,,,,,,
2019-06-19 06:40:00,6/19/19,6:40:53,0.094,38.612,0.6,139.4341,0.4,12.5,1.1,1.3,,,,,,,,,,,,
2019-06-19 06:41:00,6/19/19,6:41:48,0.146,38.6246,0.8,139.4342,0.7,7.5,2.4,1.3,,,,,,,,,,,,
2019-06-19 06:42:00,6/19/19,6:42:46,0.034,38.6287,0.2,139.4147,0.2,12.1,0.5,1.8,,,,,,,,,,,,
2019-06-19 06:43:00,6/19/19,6:43:54,0.045,38.6448,0.3,139.4819,0.3,11.3,0.7,1.8,,,,,,,,,,,,
2019-06-19 06:47:00,6/19/19,6:47:41,0.077,38.6063,0.5,139.4288,0.4,11.1,0.9,1,,,,,,,,,,,,
2019-06-19 06:48:00,6/19/19,6:48:31,0.206,38.5804,0.9,139.4044,1.1,7.1,2.3,1.1,,,,,,,,,,,,
2019-06-19 06:50:00,6/19/19,6:50:37,0.061,38.6024,0.4,139.4663,0.3,12.3,0.6,1.3,,,,,,,,,,,,
2019-06-19 06:51:00,6/19/19,6:51:45,0.042,38.5862,0.3,139.4124,0.2,10.3,0.6,2,,,,,,,,,,,,
2019-06-19 06:52:00,6/19/19,6:52:24,0.057,38.5438,0.3,139.4019,0.3,9.4,0.7,1.9,,,,,,,,,,,,
2019-06-19 06:54:00,6/19/19,6:54:09,0.06,38.7724,0.3,142.022,0.7,38.8,0.9,1.4,,,,,,,,,,,,
2019-06-19 06:54:00,6/19/19,6:54:53,0.065,38.0321,0.3,139.4945,0.3,15.4,0.7,0.9,,,,,,,,,,,,
2019-06-19 06:55:00,6/19/19,6:55:51,0.052,33.8382,0.2,131.4064,0.3,17.4,0.9,0.8,,,,,,,,,,,,
2019-06-19 06:55:00,6/19/19,6:55:57,0.559,38.6054,3,139.5021,2.8,17.9,5.3,1.4,,,,,,,,,,,,
2019-06-19 06:56:00,6/19/19,6:56:38,0.223,38.6305,1.2,139.4524,1,12.9,2.4,2.2,,,,,,,,,,,,
2019-06-19 06:56:00,6/19/19,6:56:43,0.038,38.6453,0.2,139.459,0.2,10.3,0.6,2.3,,,,,,,,,,,,
2019-06-19 07:00:00,6/19/19,7:00:07,0.166,38.6026,1,139.4099,0.5,12.3,1.4,1.2,,,,,,,,,,,,
2019-06-19 07:03:00,6/19/19,7:03:32,0.044,38.6075,0.3,139.4284,0.2,10.2,0.5,1.5,,,,,,,,,,,,
2019-06-19 07:08:00,6/19/19,7:08:49,0.057,38.6469,0.4,139.486,0.3,11.5,0.8,1.4,,,,,,,,,,,,
2019-06-19 07:11:00,6/19/19,7:11:00,0.071,34.116,0.4,135.7223,0.4,55.3,0.6,1.3,,,,,,,,,,,,
2019-06-19 07:11:00,6/19/19,7:11:15,0.059,38.5975,0.4,139.3792,0.2,9.8,0.7,1.3,,,,,,,,,,,,
2019-06-19 07:13:00,6/19/19,7:13:55,0.053,38.7082,0.3,139.5168,0.5,11.8,0.8,1.6,,,,,,,,,,,,
2019-06-19 07:15:00,6/19/19,7:15:18,0.309,38.5394,1.5,139.4767,1.1,23,2.8,1.2,,,,,,,,,,,,
